fixture_id,season,date,match_day,referee,home_team,away_team,home_goals,away_goals,home_results,away_results
193480,2012/13,2012-09-22 14:00:00+00:00,5,,West Brom,Reading,1,0,W,L
193482,2012/13,2012-09-22 14:00:00+00:00,5,,Wigan,Fulham,1,2,L,W
193479,2012/13,2012-09-22 14:00:00+00:00,5,,Southampton,Aston Villa,4,1,W,L
193481,2012/13,2012-09-22 14:00:00+00:00,5,,West Ham,Sunderland,1,1,D,D
193478,2012/13,2012-09-22 14:00:00+00:00,5,,Chelsea,Stoke City,1,0,W,L
193483,2012/13,2012-09-23 12:30:00+00:00,5,,Liverpool,Manchester United,1,2,L,W
193484,2012/13,2012-09-23 14:00:00+00:00,5,,Newcastle,Norwich,1,0,W,L
193486,2012/13,2012-09-23 15:00:00+00:00,5,,Tottenham,QPR,2,1,W,L
193485,2012/13,2012-09-23 15:00:00+00:00,5,,Manchester City,Arsenal,1,1,D,D
193487,2012/13,2012-09-29 11:45:00+00:00,6,,Arsenal,Chelsea,1,2,L,W
193489,2012/13,2012-09-29 14:00:00+00:00,6,,Fulham,Manchester City,1,2,L,W
193488,2012/13,2012-09-29 14:00:00+00:00,6,,Everton,Southampton,3,1,W,L
193491,2012/13,2012-09-29 14:00:00+00:00,6,,Reading,Newcastle,2,2,D,D
193490,2012/13,2012-09-29 14:00:00+00:00,6,,Norwich,Liverpool,2,5,L,W
193492,2012/13,2012-09-29 14:00:00+00:00,6,,Stoke City,Swansea,2,0,W,L
193493,2012/13,2012-09-29 14:00:00+00:00,6,,Sunderland,Wigan,1,0,W,L
193494,2012/13,2012-09-29 16:30:00+00:00,6,,Manchester United,Tottenham,2,3,L,W
193495,2012/13,2012-09-30 15:00:00+00:00,6,,Aston Villa,West Brom,1,1,D,D
193496,2012/13,2012-10-01 19:00:00+00:00,6,,QPR,West Ham,1,2,L,W
193497,2012/13,2012-10-06 11:45:00+00:00,7,,Manchester City,Sunderland,3,0,W,L
193500,2012/13,2012-10-06 14:00:00+00:00,7,,West Brom,QPR,3,2,W,L
193498,2012/13,2012-10-06 14:00:00+00:00,7,,Chelsea,Norwich,4,1,W,L
193499,2012/13,2012-10-06 14:00:00+00:00,7,,Swansea,Reading,2,2,D,D
193501,2012/13,2012-10-06 14:00:00+00:00,7,,Wigan,Everton,2,2,D,D
193502,2012/13,2012-10-06 16:30:00+00:00,7,,West Ham,Arsenal,1,3,L,W
193503,2012/13,2012-10-07 12:30:00+00:00,7,,Southampton,Fulham,2,2,D,D
193504,2012/13,2012-10-07 14:00:00+00:00,7,,Liverpool,Stoke City,0,0,D,D
193505,2012/13,2012-10-07 14:00:00+00:00,7,,Tottenham,Aston Villa,2,0,W,L
193506,2012/13,2012-10-07 15:00:00+00:00,7,,Newcastle,Manchester United,0,3,L,W
193507,2012/13,2012-10-20 11:45:00+00:00,8,,Tottenham,Chelsea,2,4,L,W
193510,2012/13,2012-10-20 14:00:00+00:00,8,,Manchester United,Stoke City,4,2,W,L
193509,2012/13,2012-10-20 14:00:00+00:00,8,,Liverpool,Reading,1,0,W,L
193508,2012/13,2012-10-20 14:00:00+00:00,8,,Fulham,Aston Villa,1,0,W,L
193511,2012/13,2012-10-20 14:00:00+00:00,8,,Swansea,Wigan,2,1,W,L
193512,2012/13,2012-10-20 14:00:00+00:00,8,,West Brom,Manchester City,1,2,L,W
193513,2012/13,2012-10-20 14:00:00+00:00,8,,West Ham,Southampton,4,1,W,L
193514,2012/13,2012-10-20 16:30:00+00:00,8,,Norwich,Arsenal,1,0,W,L
193515,2012/13,2012-10-21 12:30:00+00:00,8,,Sunderland,Newcastle,1,1,D,D
193516,2012/13,2012-10-21 15:00:00+00:00,8,,QPR,Everton,1,1,D,D
193517,2012/13,2012-10-27 11:45:00+00:00,9,,Aston Villa,Norwich,1,1,D,D
193519,2012/13,2012-10-27 14:00:00+00:00,9,,Reading,Fulham,3,3,D,D
193521,2012/13,2012-10-27 14:00:00+00:00,9,,Wigan,West Ham,2,1,W,L
193518,2012/13,2012-10-27 14:00:00+00:00,9,,Arsenal,QPR,1,0,W,L
193520,2012/13,2012-10-27 14:00:00+00:00,9,,Stoke City,Sunderland,0,0,D,D
193522,2012/13,2012-10-27 16:30:00+00:00,9,,Manchester City,Swansea,1,0,W,L
193523,2012/13,2012-10-28 13:30:00+00:00,9,,Everton,Liverpool,2,2,D,D
193524,2012/13,2012-10-28 15:00:00+00:00,9,,Newcastle,West Brom,2,1,W,L
193525,2012/13,2012-10-28 15:00:00+00:00,9,,Southampton,Tottenham,1,2,L,W
193526,2012/13,2012-10-28 16:00:00+00:00,9,,Chelsea,Manchester United,2,3,L,W
193527,2012/13,2012-11-03 12:45:00+00:00,10,,Manchester United,Arsenal,2,1,W,L
193528,2012/13,2012-11-03 15:00:00+00:00,10,,Fulham,Everton,2,2,D,D
193532,2012/13,2012-11-03 15:00:00+00:00,10,,Tottenham,Wigan,0,1,L,W
193529,2012/13,2012-11-03 15:00:00+00:00,10,,Norwich,Stoke City,1,0,W,L
193531,2012/13,2012-11-03 15:00:00+00:00,10,,Swansea,Chelsea,1,1,D,D
193530,2012/13,2012-11-03 15:00:00+00:00,10,,Sunderland,Aston Villa,0,1,L,W
193533,2012/13,2012-11-03 17:30:00+00:00,10,,West Ham,Manchester City,0,0,D,D
193534,2012/13,2012-11-04 13:30:00+00:00,10,,QPR,Reading,1,1,D,D
193535,2012/13,2012-11-04 16:00:00+00:00,10,,Liverpool,Newcastle,1,1,D,D
193536,2012/13,2012-11-05 20:00:00+00:00,10,,West Brom,Southampton,2,0,W,L
193540,2012/13,2012-11-10 15:00:00+00:00,11,,Southampton,Swansea,1,1,D,D
193537,2012/13,2012-11-10 15:00:00+00:00,11,,Arsenal,Fulham,3,3,D,D
193538,2012/13,2012-11-10 15:00:00+00:00,11,,Everton,Sunderland,2,1,W,L
193539,2012/13,2012-11-10 15:00:00+00:00,11,,Reading,Norwich,0,0,D,D
193542,2012/13,2012-11-10 15:00:00+00:00,11,,Wigan,West Brom,1,2,L,W
193541,2012/13,2012-11-10 15:00:00+00:00,11,,Stoke City,QPR,1,0,W,L
193543,2012/13,2012-11-10 17:30:00+00:00,11,,Aston Villa,Manchester United,2,3,L,W
193544,2012/13,2012-11-11 13:30:00+00:00,11,,Manchester City,Tottenham,2,1,W,L
193545,2012/13,2012-11-11 15:00:00+00:00,11,,Newcastle,West Ham,0,1,L,W
193546,2012/13,2012-11-11 16:00:00+00:00,11,,Chelsea,Liverpool,1,1,D,D
193547,2012/13,2012-11-17 12:45:00+00:00,12,,Arsenal,Tottenham,5,2,W,L
193550,2012/13,2012-11-17 15:00:00+00:00,12,,Newcastle,Swansea,1,2,L,W
193548,2012/13,2012-11-17 15:00:00+00:00,12,,Liverpool,Wigan,3,0,W,L
193549,2012/13,2012-11-17 15:00:00+00:00,12,,Manchester City,Aston Villa,5,0,W,L
193552,2012/13,2012-11-17 15:00:00+00:00,12,,Reading,Everton,2,1,W,L
193553,2012/13,2012-11-17 15:00:00+00:00,12,,West Brom,Chelsea,2,1,W,L
193551,2012/13,2012-11-17 15:00:00+00:00,12,,QPR,Southampton,1,3,L,W
193554,2012/13,2012-11-17 17:30:00+00:00,12,,Norwich,Manchester United,1,0,W,L
193555,2012/13,2012-11-18 16:00:00+00:00,12,,Fulham,Sunderland,1,3,L,W
193556,2012/13,2012-11-19 20:00:00+00:00,12,,West Ham,Stoke City,1,1,D,D
193557,2012/13,2012-11-24 12:45:00+00:00,13,,Sunderland,West Brom,2,4,L,W
193559,2012/13,2012-11-24 15:00:00+00:00,13,,Manchester United,QPR,3,1,W,L
193558,2012/13,2012-11-24 15:00:00+00:00,13,,Everton,Norwich,1,1,D,D
193561,2012/13,2012-11-24 15:00:00+00:00,13,,Wigan,Reading,3,2,W,L
193560,2012/13,2012-11-24 15:00:00+00:00,13,,Stoke City,Fulham,1,0,W,L
193562,2012/13,2012-11-24 17:30:00+00:00,13,,Aston Villa,Arsenal,0,0,D,D
193563,2012/13,2012-11-25 13:30:00+00:00,13,,Swansea,Liverpool,0,0,D,D
193564,2012/13,2012-11-25 15:00:00+00:00,13,,Southampton,Newcastle,2,0,W,L
193566,2012/13,2012-11-25 16:00:00+00:00,13,,Tottenham,West Ham,3,1,W,L
193565,2012/13,2012-11-25 16:00:00+00:00,13,,Chelsea,Manchester City,0,0,D,D
193567,2012/13,2012-11-27 19:45:00+00:00,14,,Sunderland,QPR,0,0,D,D
193568,2012/13,2012-11-27 20:00:00+00:00,14,,Aston Villa,Reading,1,0,W,L
193569,2012/13,2012-11-28 19:45:00+00:00,14,,Southampton,Norwich,1,1,D,D
193574,2012/13,2012-11-28 19:45:00+00:00,14,,Everton,Arsenal,1,1,D,D
193572,2012/13,2012-11-28 19:45:00+00:00,14,,Tottenham,Liverpool,2,1,W,L
193573,2012/13,2012-11-28 19:45:00+00:00,14,,Chelsea,Fulham,0,0,D,D
193570,2012/13,2012-11-28 19:45:00+00:00,14,,Stoke City,Newcastle,2,1,W,L
193571,2012/13,2012-11-28 19:45:00+00:00,14,,Swansea,West Brom,3,1,W,L
193575,2012/13,2012-11-28 20:00:00+00:00,14,,Manchester United,West Ham,1,0,W,L
193576,2012/13,2012-11-28 20:00:00+00:00,14,,Wigan,Manchester City,0,2,L,W
193577,2012/13,2012-12-01 12:45:00+00:00,15,,West Ham,Chelsea,3,1,W,L
193578,2012/13,2012-12-01 15:00:00+00:00,15,,Arsenal,Swansea,0,2,L,W
193579,2012/13,2012-12-01 15:00:00+00:00,15,,Fulham,Tottenham,0,3,L,W
193580,2012/13,2012-12-01 15:00:00+00:00,15,,Liverpool,Southampton,1,0,W,L
193583,2012/13,2012-12-01 15:00:00+00:00,15,,West Brom,Stoke City,0,1,L,W
193582,2012/13,2012-12-01 15:00:00+00:00,15,,QPR,Aston Villa,1,1,D,D
193581,2012/13,2012-12-01 15:00:00+00:00,15,,Manchester City,Everton,1,1,D,D
193584,2012/13,2012-12-01 17:30:00+00:00,15,,Reading,Manchester United,3,4,L,W
193585,2012/13,2012-12-02 16:00:00+00:00,15,,Norwich,Sunderland,2,1,W,L
193586,2012/13,2012-12-03 20:00:00+00:00,15,,Newcastle,Wigan,3,0,W,L
193592,2012/13,2012-12-08 15:00:00+00:00,16,,Wigan,QPR,2,2,D,D
193589,2012/13,2012-12-08 15:00:00+00:00,16,,Southampton,Reading,1,0,W,L
193587,2012/13,2012-12-08 15:00:00+00:00,16,,Arsenal,West Brom,2,0,W,L
193591,2012/13,2012-12-08 15:00:00+00:00,16,,Swansea,Norwich,3,4,L,W
193590,2012/13,2012-12-08 15:00:00+00:00,16,,Sunderland,Chelsea,1,3,L,W
193588,2012/13,2012-12-08 15:00:00+00:00,16,,Aston Villa,Stoke City,0,0,D,D
193593,2012/13,2012-12-09 13:30:00+00:00,16,,Manchester City,Manchester United,2,3,L,W
193594,2012/13,2012-12-09 15:00:00+00:00,16,,Everton,Tottenham,2,1,W,L
193595,2012/13,2012-12-09 16:00:00+00:00,16,,West Ham,Liverpool,2,3,L,W
193596,2012/13,2012-12-10 20:00:00+00:00,16,,Fulham,Newcastle,2,1,W,L
193456,2012/13,2012-12-11 19:45:00+00:00,2,,Sunderland,Reading,3,0,W,L
193597,2012/13,2012-12-15 12:45:00+00:00,17,,Newcastle,Manchester City,1,3,L,W
193599,2012/13,2012-12-15 15:00:00+00:00,17,,Manchester United,Sunderland,3,1,W,L
193602,2012/13,2012-12-15 15:00:00+00:00,17,,Stoke City,Everton,1,1,D,D
193598,2012/13,2012-12-15 15:00:00+00:00,17,,Liverpool,Aston Villa,1,3,L,W
193601,2012/13,2012-12-15 15:00:00+00:00,17,,QPR,Fulham,2,1,W,L
193600,2012/13,2012-12-15 15:00:00+00:00,17,,Norwich,Wigan,2,1,W,L
193603,2012/13,2012-12-16 13:30:00+00:00,17,,Tottenham,Swansea,1,0,W,L
193604,2012/13,2012-12-16 16:00:00+00:00,17,,West Brom,West Ham,0,0,D,D
193605,2012/13,2012-12-17 20:00:00+00:00,17,,Reading,Arsenal,2,5,L,W
193607,2012/13,2012-12-22 12:45:00+00:00,18,,Wigan,Arsenal,0,1,L,W
193609,2012/13,2012-12-22 15:00:00+00:00,18,,Newcastle,QPR,1,0,W,L
193610,2012/13,2012-12-22 15:00:00+00:00,18,,Southampton,Sunderland,0,1,L,W
193611,2012/13,2012-12-22 15:00:00+00:00,18,,Tottenham,Stoke City,0,0,D,D
193613,2012/13,2012-12-22 15:00:00+00:00,18,,West Ham,Everton,1,2,L,W
193608,2012/13,2012-12-22 15:00:00+00:00,18,,Manchester City,Reading,1,0,W,L
193612,2012/13,2012-12-22 15:00:00+00:00,18,,West Brom,Norwich,2,1,W,L
193614,2012/13,2012-12-22 17:30:00+00:00,18,,Liverpool,Fulham,4,0,W,L
193615,2012/13,2012-12-23 13:30:00+00:00,18,,Swansea,Manchester United,1,1,D,D
193616,2012/13,2012-12-23 16:00:00+00:00,18,,Chelsea,Aston Villa,8,0,W,L
193619,2012/13,2012-12-26 15:00:00+00:00,19,,Manchester United,Newcastle,4,3,W,L
193618,2012/13,2012-12-26 15:00:00+00:00,19,,Fulham,Southampton,1,1,D,D
193617,2012/13,2012-12-26 15:00:00+00:00,19,,Everton,Wigan,2,1,W,L
193621,2012/13,2012-12-26 15:00:00+00:00,19,,Reading,Swansea,0,0,D,D
193620,2012/13,2012-12-26 15:00:00+00:00,19,,Norwich,Chelsea,0,1,L,W
193622,2012/13,2012-12-26 15:00:00+00:00,19,,Sunderland,Manchester City,1,0,W,L
193623,2012/13,2012-12-26 15:15:00+00:00,19,,QPR,West Brom,1,2,L,W
193624,2012/13,2012-12-26 17:30:00+00:00,19,,Aston Villa,Tottenham,0,4,L,W
193625,2012/13,2012-12-26 19:45:00+00:00,19,,Stoke City,Liverpool,3,1,W,L
193627,2012/13,2012-12-29 12:45:00+00:00,20,,Sunderland,Tottenham,1,2,L,W
193629,2012/13,2012-12-29 15:00:00+00:00,20,,Fulham,Swansea,1,2,L,W
193632,2012/13,2012-12-29 15:00:00+00:00,20,,Reading,West Ham,1,0,W,L
193630,2012/13,2012-12-29 15:00:00+00:00,20,,Manchester United,West Brom,2,0,W,L
193631,2012/13,2012-12-29 15:00:00+00:00,20,,Norwich,Manchester City,3,4,L,W
193633,2012/13,2012-12-29 15:00:00+00:00,20,,Stoke City,Southampton,3,3,D,D
193628,2012/13,2012-12-29 15:00:00+00:00,20,,Aston Villa,Wigan,0,3,L,W
193634,2012/13,2012-12-29 17:30:00+00:00,20,,Arsenal,Newcastle,7,3,W,L
193635,2012/13,2012-12-30 13:30:00+00:00,20,,Everton,Chelsea,1,2,L,W
193636,2012/13,2012-12-30 16:00:00+00:00,20,,QPR,Liverpool,0,3,L,W
193637,2012/13,2013-01-01 12:45:00+00:00,21,,West Brom,Fulham,1,2,L,W
193641,2012/13,2013-01-01 15:00:00+00:00,21,,West Ham,Norwich,2,1,W,L
193642,2012/13,2013-01-01 15:00:00+00:00,21,,Wigan,Manchester United,0,4,L,W
193640,2012/13,2013-01-01 15:00:00+00:00,21,,Tottenham,Reading,3,1,W,L
193639,2012/13,2013-01-01 15:00:00+00:00,21,,Swansea,Aston Villa,2,2,D,D
193638,2012/13,2013-01-01 15:00:00+00:00,21,,Manchester City,Stoke City,3,0,W,L
193643,2012/13,2013-01-01 17:30:00+00:00,21,,Southampton,Arsenal,1,1,D,D
193645,2012/13,2013-01-02 19:45:00+00:00,21,,Liverpool,Sunderland,3,0,W,L
193644,2012/13,2013-01-02 19:45:00+00:00,21,,Chelsea,QPR,0,1,L,W
193646,2012/13,2013-01-02 20:00:00+00:00,21,,Newcastle,Everton,1,2,L,W
193647,2012/13,2013-01-12 12:45:00+00:00,22,,QPR,Tottenham,0,0,D,D
193649,2012/13,2013-01-12 15:00:00+00:00,22,,Everton,Swansea,0,0,D,D
193650,2012/13,2013-01-12 15:00:00+00:00,22,,Fulham,Wigan,1,1,D,D
193654,2012/13,2013-01-12 15:00:00+00:00,22,,Sunderland,West Ham,3,0,W,L
193652,2012/13,2013-01-12 15:00:00+00:00,22,,Reading,West Brom,3,2,W,L
193653,2012/13,2013-01-12 15:00:00+00:00,22,,Stoke City,Chelsea,0,4,L,W
193651,2012/13,2013-01-12 15:00:00+00:00,22,,Norwich,Newcastle,0,0,D,D
193648,2012/13,2013-01-12 15:00:00+00:00,22,,Aston Villa,Southampton,0,1,L,W
193655,2012/13,2013-01-13 13:30:00+00:00,22,,Manchester United,Liverpool,2,1,W,L
193656,2012/13,2013-01-13 16:00:00+00:00,22,,Arsenal,Manchester City,0,2,L,W
193606,2012/13,2013-01-16 19:45:00+00:00,17,,Chelsea,Southampton,2,2,D,D
193659,2012/13,2013-01-19 15:00:00+00:00,23,,Newcastle,Reading,1,2,L,W
193657,2012/13,2013-01-19 15:00:00+00:00,23,,Liverpool,Norwich,5,0,W,L
193661,2012/13,2013-01-19 15:00:00+00:00,23,,West Ham,QPR,1,1,D,D
193658,2012/13,2013-01-19 15:00:00+00:00,23,,Manchester City,Fulham,2,0,W,L
193662,2012/13,2013-01-19 15:00:00+00:00,23,,Wigan,Sunderland,2,3,L,W
193660,2012/13,2013-01-19 15:00:00+00:00,23,,Swansea,Stoke City,3,1,W,L
193663,2012/13,2013-01-19 17:30:00+00:00,23,,West Brom,Aston Villa,2,2,D,D
193664,2012/13,2013-01-20 13:30:00+00:00,23,,Chelsea,Arsenal,2,1,W,L
193665,2012/13,2013-01-20 16:00:00+00:00,23,,Tottenham,Manchester United,1,1,D,D
193666,2012/13,2013-01-21 20:00:00+00:00,23,,Southampton,Everton,0,0,D,D
193626,2012/13,2013-01-23 19:45:00+00:00,19,,Arsenal,West Ham,5,1,W,L
193667,2012/13,2013-01-29 19:45:00+00:00,24,,Aston Villa,Newcastle,1,2,L,W
193668,2012/13,2013-01-29 19:45:00+00:00,24,,QPR,Manchester City,0,0,D,D
193669,2012/13,2013-01-29 19:45:00+00:00,24,,Stoke City,Wigan,2,2,D,D
193670,2012/13,2013-01-29 19:45:00+00:00,24,,Sunderland,Swansea,0,0,D,D
193671,2012/13,2013-01-30 19:45:00+00:00,24,,Arsenal,Liverpool,2,2,D,D
193673,2012/13,2013-01-30 19:45:00+00:00,24,,Everton,West Brom,2,1,W,L
193672,2012/13,2013-01-30 19:45:00+00:00,24,,Norwich,Tottenham,1,1,D,D
193675,2012/13,2013-01-30 20:00:00+00:00,24,,Reading,Chelsea,2,2,D,D
193674,2012/13,2013-01-30 20:00:00+00:00,24,,Manchester United,Southampton,2,1,W,L
193676,2012/13,2013-01-30 20:00:00+00:00,24,,Fulham,West Ham,3,1,W,L
193677,2012/13,2013-02-02 12:45:00+00:00,25,,QPR,Norwich,0,0,D,D
193680,2012/13,2013-02-02 15:00:00+00:00,25,,Newcastle,Chelsea,3,2,W,L
193678,2012/13,2013-02-02 15:00:00+00:00,25,,Arsenal,Stoke City,1,0,W,L
193679,2012/13,2013-02-02 15:00:00+00:00,25,,Everton,Aston Villa,3,3,D,D
193682,2012/13,2013-02-02 15:00:00+00:00,25,,West Ham,Swansea,1,0,W,L
193681,2012/13,2013-02-02 15:00:00+00:00,25,,Reading,Sunderland,2,1,W,L
193683,2012/13,2013-02-02 15:00:00+00:00,25,,Wigan,Southampton,2,2,D,D
193684,2012/13,2013-02-02 17:30:00+00:00,25,,Fulham,Manchester United,0,1,L,W
193685,2012/13,2013-02-03 13:30:00+00:00,25,,West Brom,Tottenham,0,1,L,W
193686,2012/13,2013-02-03 16:00:00+00:00,25,,Manchester City,Liverpool,2,2,D,D
193687,2012/13,2013-02-09 12:45:00+00:00,26,,Tottenham,Newcastle,2,1,W,L
193690,2012/13,2013-02-09 15:00:00+00:00,26,,Stoke City,Reading,2,1,W,L
193689,2012/13,2013-02-09 15:00:00+00:00,26,,Norwich,Fulham,0,0,D,D
193691,2012/13,2013-02-09 15:00:00+00:00,26,,Sunderland,Arsenal,0,1,L,W
193692,2012/13,2013-02-09 15:00:00+00:00,26,,Swansea,QPR,4,1,W,L
193688,2012/13,2013-02-09 15:00:00+00:00,26,,Chelsea,Wigan,4,1,W,L
193693,2012/13,2013-02-09 17:30:00+00:00,26,,Southampton,Manchester City,3,1,W,L
193694,2012/13,2013-02-10 13:30:00+00:00,26,,Aston Villa,West Ham,2,1,W,L
193695,2012/13,2013-02-10 16:00:00+00:00,26,,Manchester United,Everton,2,0,W,L
193696,2012/13,2013-02-11 20:00:00+00:00,26,,Liverpool,West Brom,0,2,L,W
193697,2012/13,2013-02-17 15:00:00+00:00,27,,Liverpool,Swansea,5,0,W,L
193698,2012/13,2013-02-23 12:45:00+00:00,27,,Fulham,Stoke City,1,0,W,L
193703,2012/13,2013-02-23 15:00:00+00:00,27,,West Brom,Sunderland,2,1,W,L
193702,2012/13,2013-02-23 15:00:00+00:00,27,,Reading,Wigan,0,3,L,W
193701,2012/13,2013-02-23 15:00:00+00:00,27,,QPR,Manchester United,0,2,L,W
193700,2012/13,2013-02-23 15:00:00+00:00,27,,Norwich,Everton,2,1,W,L
193699,2012/13,2013-02-23 15:00:00+00:00,27,,Arsenal,Aston Villa,2,1,W,L
193705,2012/13,2013-02-24 13:30:00+00:00,27,,Newcastle,Southampton,4,2,W,L
193704,2012/13,2013-02-24 13:30:00+00:00,27,,Manchester City,Chelsea,2,0,W,L
193706,2012/13,2013-02-25 20:00:00+00:00,27,,West Ham,Tottenham,2,3,L,W
193708,2012/13,2013-03-02 15:00:00+00:00,28,,Everton,Reading,3,1,W,L
193709,2012/13,2013-03-02 15:00:00+00:00,28,,Manchester United,Norwich,4,0,W,L
193711,2012/13,2013-03-02 15:00:00+00:00,28,,Stoke City,West Ham,0,1,L,W
193710,2012/13,2013-03-02 15:00:00+00:00,28,,Southampton,QPR,1,2,L,W
193713,2012/13,2013-03-02 15:00:00+00:00,28,,Swansea,Newcastle,1,0,W,L
193712,2012/13,2013-03-02 15:00:00+00:00,28,,Sunderland,Fulham,2,2,D,D
193707,2012/13,2013-03-02 15:00:00+00:00,28,,Chelsea,West Brom,1,0,W,L
193714,2012/13,2013-03-02 17:30:00+00:00,28,,Wigan,Liverpool,0,4,L,W
193715,2012/13,2013-03-03 16:00:00+00:00,28,,Tottenham,Arsenal,2,1,W,L
193716,2012/13,2013-03-04 20:00:00+00:00,28,,Aston Villa,Manchester City,0,1,L,W
193720,2012/13,2013-03-09 15:00:00+00:00,29,,West Brom,Swansea,2,1,W,L
193717,2012/13,2013-03-09 15:00:00+00:00,29,,Norwich,Southampton,0,0,D,D
193719,2012/13,2013-03-09 15:00:00+00:00,29,,Reading,Aston Villa,1,2,L,W
193718,2012/13,2013-03-09 15:00:00+00:00,29,,QPR,Sunderland,3,1,W,L
193721,2012/13,2013-03-10 15:00:00+00:00,29,,Newcastle,Stoke City,2,1,W,L
193722,2012/13,2013-03-10 16:00:00+00:00,29,,Liverpool,Tottenham,3,2,W,L
193727,2012/13,2013-03-16 12:45:00+00:00,30,,Everton,Manchester City,2,0,W,L
193729,2012/13,2013-03-16 15:00:00+00:00,30,,Southampton,Liverpool,3,1,W,L
193728,2012/13,2013-03-16 15:00:00+00:00,30,,Aston Villa,QPR,3,2,W,L
193730,2012/13,2013-03-16 15:00:00+00:00,30,,Stoke City,West Brom,0,0,D,D
193731,2012/13,2013-03-16 15:00:00+00:00,30,,Swansea,Arsenal,0,2,L,W
193732,2012/13,2013-03-16 17:30:00+00:00,30,,Manchester United,Reading,1,0,W,L
193733,2012/13,2013-03-17 13:30:00+00:00,30,,Sunderland,Norwich,1,1,D,D
193734,2012/13,2013-03-17 15:00:00+00:00,30,,Tottenham,Fulham,0,1,L,W
193735,2012/13,2013-03-17 16:00:00+00:00,30,,Chelsea,West Ham,2,0,W,L
193736,2012/13,2013-03-17 16:00:00+00:00,30,,Wigan,Newcastle,2,1,W,L
193737,2012/13,2013-03-30 12:45:00+00:00,31,,Sunderland,Manchester United,0,1,L,W
